date	VVD	VVD.low	VVD.high	PvdA	PvdA.low	PvdA.high	PVV	PVV.low	PVV.high	CDA	CDA.low	CDA.high	SP	SP.low	SP.high	D66	D66.low	D66.high	GL	GL.low	GL.high	CU	CU.low	CU.high	SGP	SGP.low	SGP.high	PvdD	PvdD.low	PvdD.high	X50PLUS	X50PLUS.low	X50PLUS.high	DPK	DPK.low	DPK.high	Piratenpartij	Piratenpartij.low	Piratenpartij.high
2010-06-19	0.197978973814624	0.188776639553612	0.207210856555665	0.186726872749145	0.174267938051675	0.1997329833143	0.169585109882807	0.159934131801706	0.179692820082915	0.128977228242591	0.122312306760916	0.135404356575434	0.101301496327144	0.0908448922001322	0.111840842532185	0.0705392730704694	0.0653957009246033	0.0756892584091585	0.0694720000060883	0.0649264359758731	0.0739227687167062	0.0344283990523849	0.0319787123128824	0.0371837825193136	0.0169210481377519	0.0162711497412459	0.0175523697722985	0.0122631577686363	0.010620782714622	0.0137386465125859	7.009613209225E-4	-0.00175662309365168	0.00332880099078758	1.62314157088777E-4	-7.20062668808843E-4	0.00104132404999464	1.04613232463301E-4	-0.00117667002055703	0.00133229774258874
2010-06-20	0.197046401342567	0.187611196102598	0.206201289308745	0.185926291882262	0.173939246629854	0.198539670425511	0.171178983961041	0.16131296630721	0.181451142287544	0.128415436087913	0.12158079628377	0.134850464811601	0.101388976397901	0.0908672313373547	0.111769179330454	0.0705723994869205	0.0653307261758467	0.0757376513292268	0.0697674541474474	0.0651072533692295	0.074422926419199	0.0346428448236885	0.0320389548689154	0.0375528890392801	0.016914895324106	0.0162590539100156	0.0175747930227212	0.0122006376858955	0.0105115968058285	0.0137388386500638	7.74997899187301E-4	-0.00180376080425337	0.00352681173364332	1.81518465028106E-4	-7.3924939483016E-4	0.00109676676820958	1.12987833408224E-4	-0.00120084250977791	0.00138528407585712
2010-06-21	0.196046077694756	0.186379803937986	0.205604336353367	0.18539077428649	0.172180100061433	0.199167830454881	0.172665346021364	0.162329692853793	0.183441563913881	0.127877989651085	0.120927411731735	0.134473147126859	0.101638830902395	0.0900373853176467	0.113197558201371	0.0706425329928374	0.0653275139519906	0.0760042701925774	0.0700161306499927	0.0651570122020163	0.0747196568483141	0.0347777338652394	0.0320504808095049	0.0377222519022166	0.0169082610017677	0.0162185477141927	0.0175993369377475	0.0121770051186399	0.0104135103285079	0.0137869343299331	8.32966046564732E-4	-0.00182610001278406	0.00363980695597544	1.9395596725762E-4	-7.43874915619403E-4	0.00112200186710261	1.23304095881308E-4	-0.00124396286140222	0.00142215873786435
2010-06-22	0.195141699176899	0.185297242947287	0.204939856213029	0.184785881634192	0.17066516519	0.199314528233626	0.174084330424271	0.163541239068736	0.185091586747809	0.127348560590058	0.120077133729683	0.134266556901248	0.101963962029837	0.0899046602523718	0.113990774364476	0.0707166415291235	0.0652978665115524	0.0762304080679009	0.0702854309670903	0.0654311842928151	0.0751293374044289	0.0349198414888663	0.0321618143400309	0.0379749083775377	0.0169009705903547	0.0162097946479429	0.0176215641478489	0.0121488727780645	0.0103340160181045	0.0138444256946248	8.99999272333767E-4	-0.00185355440197462	0.00381489858341209	2.1115742874923E-4	-7.37930664204093E-4	0.00115783337776428	1.3474790966866E-4	-0.0012566381115141	0.00149631747843356
2010-06-23	0.194236084293636	0.184334676348448	0.204199118946145	0.184305207487201	0.170131870658499	0.198951766795807	0.175588853005785	0.164707353920802	0.187170625414983	0.12679385007122	0.119299427160925	0.133742117914605	0.102312765791399	0.0899394754125924	0.114313932339007	0.0707812263963423	0.0653070234122018	0.076252104488618	0.0705139190423125	0.0656203564888415	0.0755015699770501	0.0350568816079224	0.0321853995584806	0.0381745822346504	0.0168944531932278	0.0161652142877945	0.0176598596460345	0.0121197562782166	0.0103142405164439	0.0138468215859769	9.61040510935941E-4	-0.0019305867442442	0.00408475356175493	2.29294697805447E-4	-7.54524475631184E-4	0.00119019885845182	1.47213293767402E-4	-0.0012738193641377	0.00156445235883188
2010-06-24	0.19324245000534	0.183473413999786	0.203124511535248	0.183865374077855	0.169549068990101	0.198553294950446	0.17707286635906	0.165818733593133	0.188830866081545	0.126241611655121	0.118769406907175	0.133461084374612	0.102586320692011	0.089957157760598	0.114872188212837	0.0708185577986507	0.0652239310161738	0.0763857909177534	0.0707969530794479	0.065707020906881	0.0758714558096618	0.0352004750990489	0.032367691348547	0.0383924621338606	0.0168864699094072	0.0161396119676432	0.0176629040469358	0.0120974710288338	0.0102359530416425	0.013832772852394	0.00101614064905303	-0.00195032214256729	0.0040560947789789	2.44632922230505E-4	-7.52901715956749E-4	0.00122939070769633	1.59029330073847E-4	-0.0013569084425823	0.00162650238387452
2010-06-25	0.192324809374818	0.182657727869717	0.202108510238338	0.183297972069973	0.169024167365666	0.197344440160044	0.178525264988032	0.167247020721494	0.190176234962147	0.125695974140382	0.118070847606297	0.132852236308019	0.102866548650137	0.0905657949646039	0.1148397465002	0.0708665211276732	0.0652540774207883	0.0764049982481372	0.0710581432819968	0.0659499171768284	0.0762154098420883	0.0353445126374117	0.0324516184462151	0.0385541582831746	0.0168749526043389	0.0160902389378145	0.0176774558157182	0.0120735036782707	0.0101770420249696	0.0139034012037081	0.00107412143465294	-0.00195829591573243	0.00427630236115812	2.56707924028192E-4	-7.65950135963538E-4	0.00128512132771283	1.66775678985148E-4	-0.00135168897222237	0.00163246391692871
2010-06-26	0.191369407553518	0.181567739695175	0.201012946929885	0.182759707155177	0.169042655918685	0.196702077327803	0.179977052705231	0.168994994721093	0.191401849383183	0.125154534519716	0.117653294799781	0.132287864362308	0.103152812240364	0.0913996372637436	0.114435914423545	0.070894106819517	0.0651896098034486	0.0765673857785979	0.0712749880250345	0.066083708664127	0.0765069187576551	0.0354973900305945	0.0326025489508803	0.0387615408683152	0.016867281658905	0.0160700894869392	0.0176917948015963	0.0120498692920087	0.0101377356181655	0.0138467577778884	0.00113699378668442	-0.00191972198403164	0.0044374014484974	2.76947875992513E-4	-7.57449738229437E-4	0.00130823513857241	1.80360297342632E-4	-0.00140266575023615	0.00168387067905384
2010-06-27	0.190441460986056	0.180808838848326	0.200137095267971	0.182324249546789	0.169477125463796	0.195189937483257	0.181484814165093	0.170936913752193	0.193123159997094	0.124586515403294	0.117325603656306	0.131729679080159	0.103439759541879	0.0927695959922878	0.113993725923414	0.0709493138165761	0.065333964664725	0.0764000528023266	0.0715333161961008	0.0662950118566745	0.0767017577371277	0.035643039195737	0.0326738647763996	0.0389429153491223	0.0168623451805731	0.0160629041751927	0.0177231503267924	0.0120169656604748	0.0101122379004614	0.0138234955921904	0.0012033929865193	-0.00190787710243948	0.00467764861592467	2.92485539496131E-4	-7.69564255237122E-4	0.0013190688108798	1.92616654196093E-4	-0.00145110381911001	0.00173392386734044
2010-06-28	0.189413400613738	0.179760856002333	0.199192465689494	0.181596840595374	0.168259153147493	0.194621372187413	0.182732183172025	0.172017433197243	0.194642791841345	0.124291114849744	0.117018369328127	0.131687897720206	0.104311864331044	0.093339149656633	0.115517557237885	0.0710473407401341	0.0654078650838193	0.0764794790347102	0.0716632955036899	0.0663597737075715	0.0768267784885572	0.0357203927129627	0.03269687544402	0.0390477137839079	0.0168515208685651	0.0160474170271621	0.0177146988135473	0.0120167915659056	0.0100733660881751	0.0139171875739937	0.00126138629999828	-0.00192809875860605	0.00475629668806622	3.07683654995595E-4	-7.70971619608073E-4	0.00137095103615389	2.08301577617973E-4	-0.00143556820737057	0.00181085166029622
2010-06-29	0.188434357199499	0.178879149831543	0.198290519377071	0.180861269417637	0.167367279168695	0.194161974802893	0.184031855878493	0.173300487403397	0.195486415998692	0.124068677561807	0.116633139400361	0.131634330403167	0.105215742894141	0.094021978430694	0.116796455342637	0.0711547355389325	0.0654664076812303	0.0768437481609864	0.07178729553656	0.0664597888747107	0.0769697712710344	0.0358066198917235	0.0327696631237547	0.0391336842938463	0.0168454913158801	0.0160319172817284	0.0177230243257404	0.0120149416088937	0.0100786473819416	0.0139362024044536	0.00133110787808019	-0.00194861438913136	0.00486982958885207	3.2088061865248E-4	-7.65909851627823E-4	0.00144972352147064	2.24639880891205E-4	-0.00143273076804597	0.00184455469234671
2010-06-30	0.187431239944248	0.177876065651195	0.197228119370521	0.180078223038249	0.166870635960561	0.193246541641015	0.185300524943864	0.174932433619203	0.196849077704946	0.123810350302552	0.116122361602951	0.131241720447812	0.106048985452695	0.0949436289009202	0.117191555468511	0.0712242196179592	0.0654642294428842	0.0769027011346221	0.0718944232643081	0.0665754239277286	0.0772500137899528	0.0358950615606813	0.0328160462083445	0.0392040574786597	0.0168403147756962	0.0160003439633207	0.0177628113408625	0.0120145213083796	0.0100610159761913	0.0139227701482859	0.00139253660856322	-0.00199721323760742	0.00502598658771849	3.40531364473803E-4	-7.78101875565131E-4	0.00148218980906681	2.40005696282975E-4	-0.00148914509249779	0.0018999327284742
2010-07-01	0.186401713848289	0.176718163605727	0.196162746191866	0.179292889264177	0.166504402935904	0.191990810668237	0.18661635761835	0.176335475962257	0.197816848142804	0.123547867582518	0.115865953312762	0.131199592849642	0.106986469353846	0.0962291902057555	0.117889907620652	0.0712936622113358	0.0655742402111589	0.0770397259945457	0.0720070823304194	0.0665567598752696	0.0774354116088951	0.0359739540979227	0.0328847008033799	0.039336602961692	0.0168325573291303	0.0159931428317322	0.0177608013657444	0.0120201916566084	0.0100533607388576	0.0139757955718003	0.00145390194601234	-0.00197394945530555	0.00506716406152774	3.57965382065324E-4	-7.59015856743835E-4	0.00153477654482965	2.53774795037049E-4	-0.00147792061754927	0.00195936030814742
2010-07-02	0.185123077666666	0.175230626565709	0.194609193192424	0.179101823120453	0.16595860018821	0.192167600588717	0.188426352149162	0.177498781654066	0.199820646218282	0.123280167297044	0.11561354371208	0.130949161197497	0.106497652744315	0.0953644965935022	0.118187156010199	0.071305303882199	0.0656552542661758	0.0771422895600061	0.0723167623860574	0.0668100029198016	0.0776790281354679	0.0360484910886529	0.0329357901398604	0.0394566286741434	0.0168241163009896	0.0159536574048404	0.0177385972466571	0.0120071690147031	0.0100213906093132	0.0139760752592562	0.00151274361128564	-0.00199060934107485	0.00521576057784913	3.72512217818324E-4	-7.54925548156889E-4	0.0015511294624869	2.66282064446579E-4	-0.00150282382103279	0.00204622189032971
2010-07-03	0.183854881894966	0.173972008386999	0.193385033581743	0.178937833071519	0.165789013947693	0.191757313253441	0.19016396154736	0.179311830225546	0.201379482922136	0.123009324149788	0.115258638680023	0.130613792410624	0.105888928645669	0.0946164247444127	0.117220713425742	0.0713090184518176	0.065434512550738	0.0772107801089325	0.0726153747622688	0.0670707714556753	0.0781032192611326	0.0361327351246912	0.0329031593203151	0.0395274479177272	0.0168166748851464	0.0159359615103763	0.0177728719655025	0.0119944951692382	0.00996229969614476	0.0139778322642909	0.00158041550206912	-0.0019937082559865	0.00533060301404577	3.86322948158662E-4	-7.43644415561291E-4	0.00158656130789501	2.80953638313046E-4	-0.00148880572622694	0.00208095936000442
2010-07-04	0.182618806138455	0.172724388392547	0.191985895138795	0.178831765515545	0.16642494252245	0.191528615046066	0.191919592826763	0.181054114147112	0.202965639778061	0.122725620843593	0.114933400467443	0.130702656148163	0.105339259121876	0.0949141650968895	0.116315184876613	0.0713299464181395	0.0655004776101615	0.0772243080173821	0.0729292908579893	0.0673632505598613	0.0783704219152697	0.0362101745745779	0.0329872210800296	0.0396298284639882	0.0168088028568876	0.0158907817856424	0.0177888234619662	0.011981363215645	0.00995139233632267	0.0139991513604702	0.00165256491650783	-0.00199187322410619	0.00543086452556517	4.05171165178695E-4	-7.37880346530974E-4	0.00161955834168168	2.89339261385102E-4	-0.001535905787117	0.00214238391618132
2010-07-05	0.181612798009279	0.171611574459335	0.191360609685621	0.178798191993416	0.165298430131792	0.192372392528388	0.193077782167597	0.181620869424449	0.204714914337336	0.122685389262983	0.114715327611636	0.130733116015348	0.104682614458491	0.0931027392903597	0.116436772848286	0.0713780356986669	0.0654962197910463	0.077399752862015	0.0731351607234601	0.0674071445717793	0.078678499959628	0.0362260529801121	0.0329909561217109	0.0396353017836993	0.0168009901788136	0.0158522681574463	0.0177678220285853	0.0120034194944501	0.00989210725117146	0.0140443372655894	0.00172321499104367	-0.00209052640970375	0.00565116534787362	4.20316662648164E-4	-7.27970601094005E-4	0.0016563625179483	3.07808341110128E-4	-0.00155182331515608	0.00222121614876627
2010-07-06	0.180631559757056	0.170193417723164	0.190511599364033	0.178751711426154	0.164425815564343	0.193485188630416	0.194202590235037	0.182440371853434	0.206293947649685	0.122672082868212	0.114874683016271	0.130955237193598	0.104055119348767	0.0917856944305917	0.116229447248668	0.0714153158896966	0.0654568996844531	0.0774620195691891	0.0733559946676478	0.0677566842154522	0.0791139704979984	0.036224975218156	0.0329853848619638	0.0396557833633869	0.0167937650081127	0.0158227471780963	0.0178058877620177	0.0120214754828902	0.00982295116581482	0.0141012135422473	0.00178798463226672	-0.00205938358074519	0.00574071674743367	4.36104046005428E-4	-6.93865655130202E-4	0.00175501088060699	3.23278812730468E-4	-0.00155139740109028	0.00225539002800182
