"","VVD","VVD.low","VVD.high","PvdA","PvdA.low","PvdA.high","PVV","PVV.low","PVV.high","SP","SP.low","SP.high","CDA","CDA.low","CDA.high","D66","D66.low","D66.high","CU","CU.low","CU.high","GL","GL.low","GL.high","SGP","SGP.low","SGP.high","PvdD","PvdD.low","PvdD.high","50PLUS","50PLUS.low","50PLUS.high","VNL","VNL.low","VNL.high","Denk","Denk.low","Denk.high","FvD","FvD.low","FvD.high","PP","PP.low","PP.high"
"2013-12-29",0.154471656335878,0.141241040452547,0.167999019998564,0.109673018741041,0.100556641199966,0.118407487218643,0.169017869812438,0.15508888031262,0.183195943005281,0.1357524240363,0.127849157575472,0.14318997175522,0.111509507907711,0.104676491142991,0.118081354492128,0.131464245377458,0.122200218795795,0.14040290164103,0.0451374898473875,0.042494398243118,0.0480286020314224,0.0361182039579729,0.0307930798703781,0.0412076606074348,0.0263402095055925,0.0246968477046732,0.0280647104894108,0.0259980999795961,0.0236164166184821,0.0285633678318115,0.0358900648042426,0.0273789423957344,0.0447967388756469,0,0,0,0,0,0,0,0,0,0,0,0
"2013-12-30",0.154082297222467,0.140441531406426,0.168138662544284,0.109539396357102,0.100415174220711,0.118641644708033,0.169140869140255,0.154591592931635,0.183437113978898,0.136029765671303,0.128410961578222,0.14360773361489,0.111475675483979,0.104541874924604,0.118022070705078,0.131422135715444,0.12177151828787,0.140614055038681,0.0451614743983508,0.0425934182139941,0.0479424086440118,0.0361276862869916,0.0309335397921532,0.0413319838167828,0.0263575465930768,0.024737461741177,0.0280568826124144,0.026012554639598,0.0236928725063963,0.0285969726301982,0.0359674202584075,0.0275936310307542,0.0445201788825861,0,0,0,0,0,0,0,0,0,0,0,0
"2013-12-31",0.15372112879262,0.139953306504386,0.167478607066672,0.109329101870763,0.100243747929335,0.118414704977799,0.169219331691053,0.154634668174744,0.183372050745789,0.136293090320612,0.128349601061802,0.143775090028967,0.111411800472736,0.104556699926284,0.118088893851347,0.131389412584618,0.121917292645151,0.140525781903819,0.0452017984545105,0.0425494776421249,0.0479769261063273,0.0361418490065535,0.0309921550066922,0.0413020403992665,0.0263681918705501,0.0247124355166193,0.0281001351718209,0.0260272734571514,0.0237176002624785,0.0285391877750476,0.0360046319294667,0.0275821163798455,0.0441269866119254,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-01",0.153300881704694,0.139670601089743,0.167351878573238,0.109205824724841,0.100341378132732,0.118247985141526,0.169342161227105,0.154859747422132,0.183484854451111,0.136548129592068,0.128673471836156,0.144088597703153,0.111385764134338,0.104401374179649,0.117898541735211,0.131319092523461,0.121807270924177,0.140537976919476,0.045235196156407,0.0425584372672746,0.048014103431519,0.0361568584324964,0.0310694681845675,0.041271568505193,0.0263764913770102,0.0247331910076508,0.0281260880310228,0.0260461306291254,0.0238539081732931,0.028566628624601,0.0360858175543641,0.0277144145414667,0.0445980821266584,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-02",0.152873440108207,0.139436220840742,0.166705513336558,0.109064235226953,0.100385863145391,0.117763535335189,0.169469114639871,0.155214479406468,0.183767712304032,0.136815823133267,0.129297238532282,0.144319020274948,0.111346693338169,0.104347992251212,0.117842053342001,0.131275707971114,0.121877315636961,0.14054576058657,0.0452648472840873,0.0425224219749264,0.0480002658413332,0.0361639131415222,0.0309842856331238,0.0413795216870213,0.026387287014908,0.024760624737568,0.0281291434238154,0.0260625206303421,0.0238516334531065,0.0287006790807434,0.0361734904055371,0.0279568579916116,0.0447277268341105,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-03",0.15238046717226,0.139283644299679,0.165820818059247,0.108905187986314,0.100687098514681,0.117723710599108,0.16957142553201,0.155927745328934,0.182998457239865,0.137129606260799,0.129290264160134,0.144527635721682,0.111323425759395,0.104280208978385,0.117908802781271,0.131263460628834,0.121936130474204,0.140277045422756,0.0452871460511302,0.0425503611306268,0.0481035879909018,0.0361950625199344,0.0310569222758591,0.0415031599949891,0.0263936825002387,0.024773082848771,0.028104540287093,0.0260734343175485,0.0237829670569488,0.0286973343171394,0.0362298377111092,0.0282045741946639,0.0446968017483315,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-04",0.151891296832944,0.138885607543548,0.16522473742113,0.108736574363628,0.100312074351801,0.117249411967341,0.169628157160391,0.156559571339582,0.183120860924739,0.137371589690012,0.129657202939227,0.144775471730421,0.111310525032757,0.104637560101684,0.117637716146993,0.131133557501061,0.122075035986334,0.139908904093944,0.0453081279655959,0.0425404268776405,0.0480434345659893,0.0362258801991106,0.0311606460120765,0.0413710954348078,0.026405650123925,0.0248074700360945,0.0281272938249418,0.0260963451121467,0.0237787432307111,0.0287165418810388,0.0362573466968512,0.0283442128332116,0.0443653545641773,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-05",0.151299503897593,0.138534934947606,0.164057604352465,0.108568276075117,0.1004809742329,0.116835709688953,0.169735614502455,0.156376358530475,0.182971229370421,0.137680004233042,0.129914759159823,0.144859455797898,0.111282387457942,0.104704214098872,0.11794791827504,0.131055204477081,0.122094676258164,0.139845786489532,0.0453281224903679,0.0425530291843383,0.0480547837692126,0.0362376915837307,0.0314024168673287,0.0411863079603362,0.0264154186414001,0.0247882331666313,0.028101587514894,0.0261106154092091,0.0238136242871317,0.0286898791787005,0.0362678336178643,0.0283821575856471,0.0439205789765436,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-06",0.150791857615583,0.138991104343793,0.163255859543314,0.108481135733077,0.100712059213314,0.116689292341874,0.169879183068454,0.157201283345584,0.182385439516799,0.138012567076692,0.130608221634128,0.14508547281085,0.111249545977846,0.104794037687755,0.117752199131315,0.131008467732059,0.122114418768577,0.139539347182201,0.0453549461437667,0.042600184418425,0.0480609542212047,0.0362583257892245,0.031326296354089,0.0412197409065845,0.0264242746837592,0.0248596053399084,0.0281152883690613,0.0261213604407276,0.0238131192013928,0.0286439389829412,0.0363629185245682,0.0288768846928542,0.0436406810097224,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-07",0.150159975216617,0.138325160827687,0.161945666227436,0.108344427730884,0.100935492815344,0.115912565130453,0.169985806157948,0.156883114051154,0.181897353737589,0.13827139189458,0.131221807276292,0.145241711049381,0.111218528208924,0.104663069002748,0.117522429300416,0.130902982139716,0.122447554795964,0.138898643961839,0.045379428866265,0.0425842373929309,0.0480804531423575,0.0362529998845195,0.0314850534854923,0.0410622404400553,0.026430796395076,0.0248506337913851,0.0281146873676683,0.0261379923612361,0.0238293137562355,0.0287092425488735,0.036413745732131,0.0297829946690731,0.0433228101874048,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-08",0.149682546143078,0.139048892439421,0.160634009492117,0.108132320290148,0.101092580749404,0.115374558422204,0.170094845448108,0.158351858441846,0.181508433600599,0.138583470601372,0.131828045405543,0.145384168754415,0.111180359198126,0.104924289284802,0.117281952666339,0.130845392809377,0.122821259907434,0.138909110664649,0.0453971976011016,0.0426535772505284,0.0481246707637037,0.0362360291634907,0.0314603065005783,0.0407773498928868,0.0264485173882038,0.0248639717995455,0.0281115938941456,0.0261531588052072,0.0238398048530605,0.0287223854299163,0.0364973886342311,0.0302964142204721,0.0430732185253677,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-09",0.149204786998082,0.138576493527538,0.159506164952526,0.108283726833036,0.101237016261845,0.115183967009546,0.17020148662086,0.158753269311427,0.181551592860227,0.138860261529839,0.132316745577506,0.145650303463538,0.111211947666585,0.105246329902914,0.117491458663041,0.13071660411965,0.122927642450986,0.138559194948598,0.0454423939751331,0.0427270331241654,0.0481584716231268,0.0363035743329422,0.0316293990754206,0.0407892075541579,0.0264697338435275,0.024847271159876,0.0281055760906089,0.0261528600987057,0.0238248755423317,0.0287318797046328,0.0360988681509427,0.030238793035361,0.042057998903731,0,0,0,0,0,0,0,0,0,0,0,0
